"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Time_Zone","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Result_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Calculated_Result_Suspect_or_Rejected_Flag","Calculated_Result_Suspect_Code","Calculated_Result_Suspect_Description","Record_Created_On","Calculated_Result_System_ID"
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",3/1/2009 12:00:00 AM,3/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","97.1617","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675504
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",5/1/2009 12:00:00 AM,5/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","94.7395","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675507
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",5/1/2002 12:00:00 AM,5/31/2002 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","91.033","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675513
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",10/1/2000 12:00:00 AM,9/30/2001 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Water Year Mean)","91.4258","","","","FQI-H-YMEANTSS","Historical mean value prior 2013 from the water year's average  total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:13 AM,605675523
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",7/1/2005 12:00:00 AM,7/31/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","81.3202","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675532
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",7/1/2008 12:00:00 AM,7/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","60.3843","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675535
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",2/1/2004 12:00:00 AM,2/29/2004 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","70.3664","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675553
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",4/1/2009 12:00:00 AM,4/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","97.6583","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675572
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",10/1/2004 12:00:00 AM,10/31/2004 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","89.0164","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675591
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",6/1/2009 12:00:00 AM,6/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","58.3934","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675605
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",10/1/2008 12:00:00 AM,10/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","89.0164","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675616
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",1/1/2000 12:00:00 AM,1/31/2000 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675618
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",10/1/2002 12:00:00 AM,9/30/2003 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Water Year Mean)","52.4077","","","","FQI-H-FA-YMEANTSS","Historical Mean value prior to 2013 from the water year's average monthly flow adjusted suspended sediment scores.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:16 AM,605675620
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",10/1/2006 12:00:00 AM,10/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","66.3834","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675630
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",9/1/2009 12:00:00 AM,9/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","93.2177","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675631
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",3/1/2004 12:00:00 AM,3/31/2004 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675633
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",8/1/2009 12:00:00 AM,8/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","81.2589","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675645
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",10/1/2003 12:00:00 AM,9/30/2004 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Water Year Mean)","76.2294","","","","FQI-H-YMEANTSS","Historical mean value prior 2013 from the water year's average  total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:13 AM,605675655
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",5/1/2000 12:00:00 AM,5/31/2000 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","91.033","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675665
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",9/1/2005 12:00:00 AM,9/30/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","73.0435","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675689
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",4/1/2009 12:00:00 AM,4/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","96.5142","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675716
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",11/1/2009 12:00:00 AM,11/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","97.6362","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675719
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",6/1/2008 12:00:00 AM,6/30/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","51.5062","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675720
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",10/1/2002 12:00:00 AM,9/30/2003 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","59.7887","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:13 AM,605675723
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",12/1/2009 12:00:00 AM,12/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","88.9996","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675741
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",7/1/2007 12:00:00 AM,7/31/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","82.5162","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675756
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",3/1/2005 12:00:00 AM,3/31/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","96.5142","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675766
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",4/1/2005 12:00:00 AM,4/30/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","91.033","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675772
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",2/1/2006 12:00:00 AM,2/28/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","83.3938","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675774
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",3/1/2007 12:00:00 AM,3/31/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","48.6799","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675778
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",12/1/2000 12:00:00 AM,12/31/2000 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","96.5142","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675780
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",8/1/2003 12:00:00 AM,8/31/2003 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","27.4502","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675793
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",9/1/2003 12:00:00 AM,9/30/2003 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675794
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",5/1/2003 12:00:00 AM,5/31/2003 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675807
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",5/1/2006 12:00:00 AM,5/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","94.706","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675809
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",5/1/2005 12:00:00 AM,5/31/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","89.4451","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675816
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",6/1/2009 12:00:00 AM,6/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","61.3095","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675831
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",4/1/2001 12:00:00 AM,4/30/2001 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","93.4613","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675854
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",4/1/2005 12:00:00 AM,4/30/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","92.8398","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675876
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",8/1/2008 12:00:00 AM,8/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","89.0164","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:11 AM,605675898
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",7/1/2003 12:00:00 AM,7/31/2003 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","73.0959","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:14 AM,605675950
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","18B070","18B070","ELWHA RIVER NEAR PORT ANGELES","","Measurement","WA Dept of Ecology",10/1/1999 12:00:00 AM,9/30/2000 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Maximum 3 Months from Water Year)","97.6762","","","","FQI-H-YMAXTSS","Historical Maximum  value prior 2013 from the water year's highest total suspended sediment  score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",48.06537,-123.57769,,"","","",2/10/2017 5:02:13 AM,605675965
