"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"PS-11-14-R","PS-11-14-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.533621000947,-122.673229,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,38380478
"PS-11-15-R","PS-11-15-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.531882000947,-122.679154,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,14702104
"PS-15-01-R","PS-15-01-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5401330009469,-122.663756,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,86420186
"PS-15-02-R","PS-15-02-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5419130009469,-122.658628,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,43662930
"PS-15-03-R","PS-15-03-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.531202000947,-122.681152,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,719249
"PS-15-04-R","PS-15-04-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5533490009469,-122.656949,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,92833020
"PS-15-05-R","PS-15-05-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5550670009469,-122.650934,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,92367363
"PS-15-06-R","PS-15-06-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5554730009469,-122.645513,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,26095326
"PS-15-07-R","PS-15-07-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5560450009469,-122.636405,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,89353587
"PS-15-08-R","PS-15-08-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5594200009469,-122.630996,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,41002352
"PS-15-09-R","PS-15-09-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5511390009469,-122.613272,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,55994343
"PS-15-10-R","PS-15-10-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5468450009469,-122.632155,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,97410311
"PS-16-01-R","PS-16-01-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.5719320009468,-122.532879,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,23374377
"PS-16-02-R","PS-16-02-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.5950140009468,-122.552192,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,84797582
"PS-16-03-R","PS-16-03-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.5870950009468,-122.582993,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,5873768
"PS-16-04-R","PS-16-04-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.6134680009467,-122.585727,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,66902637
"PS-16-05-R","PS-16-05-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.6548480009465,-122.600559,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,70317877
"PS-16-06-R","PS-16-06-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5658860009468,-122.604593,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,99362121
"PS-16-07-R","PS-16-07-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5728490009468,-122.622591,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,30786757
"PS-16-08-R","PS-16-08-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.6059140009467,-122.666543,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,61671810
"PS-16-09-R","PS-16-09-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,23,"",,,47.6295200009466,-122.688435,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,73870685
"PS-16-10-R","PS-16-10-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5532660009469,-122.628083,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,49418978
"PS-16-11-R","PS-16-11-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5454220009469,-122.658556,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,86600330
"PS-16-12-R","PS-16-12-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.532707000947,-122.679143,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,30965276
"PS-17-01-R","PS-17-01-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5681180009468,-122.59537,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,47678008
"PS-17-02-R","PS-17-02-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5658500009468,-122.617929,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,94089677
"PS-17-03-R","PS-17-03-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5568440009469,-122.619224,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,27699288
"PS-17-04-R","PS-17-04-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5504430009469,-122.617709,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,55896766
"PS-17-05-R","PS-17-05-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5462280009469,-122.633051,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,55196809
"PS-17-06-R","PS-17-06-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5597000009469,-122.635902,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,61475192
"PS-17-07-R","PS-17-07-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5494470009469,-122.639844,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,96560767
"PS-17-08-R","PS-17-08-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.541721000947,-122.644936,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,77690245
"PS-17-09-R","PS-17-09-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5547050009469,-122.64556,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,83918308
"PS-17-10-R","PS-17-10-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5516760009469,-122.648863,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,82659571
"PS-17-11-R","PS-17-11-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5406400009469,-122.662933,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,33055797
"PS-17-12-R","PS-17-12-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5450920009469,-122.67173,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,321590
"PS-18-01-R","PS-18-01-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5568640009469,-122.629687,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,88900872
"PS-18-02-R","PS-18-02-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5609880009469,-122.631374,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,80847023
"PS-18-03-R","PS-18-03-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5560320009469,-122.637236,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,33440322
"PS-18-04-R","PS-18-04-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5524820009469,-122.64977,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,18642418
"PS-18-05-R","PS-18-05-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5550290009469,-122.651405,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,66453876
"PS-18-06-R","PS-18-06-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5537660009469,-122.656955,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:21 PM,66455322
"PS-18-07-R","PS-18-07-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.531644000947,-122.678593,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:17 PM,98235883
"PS-18-08-R","PS-18-08-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5419600009469,-122.659152,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:17 PM,84036529
"PS-18-09-R","PS-18-09-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5414330009469,-122.655967,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:17 PM,67762773
"PS-18-10-R","PS-18-10-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5409680009469,-122.644377,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:17 PM,8149872
"PS-18-11-R","PS-18-11-R","Estuary","Sinclair/Dyes Inlet",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5602130009469,-122.603244,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",,"",,"",,"","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:19 PM,92875742
"PS-18-12-E","PS-18-12-E","Stream or River","GORST CREEK",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"",,,47.526950000947,-122.70095,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",24,"N",1,"E",32,"SE","NW","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:20 PM,69329463
"PS-18-13-E","PS-18-13-E","Stream or River","ROSS CREEK",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5388100009469,-122.65693,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",24,"N",1,"E",27,"SE","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:20 PM,3735717
"PS-18-14-E","PS-18-14-E","Stream or River","BLACKJACK CREEK",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5400400009469,-122.62625,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",24,"N",1,"E",25,"SW","NW","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:20 PM,8624461
"PS-18-15-E","PS-18-15-E","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","PORT ORCHARD POTW",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5455900009469,-122.61664,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",24,"N",1,"E",25,"NE","","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:22 PM,83055205
"PS-18-16-E","PS-18-16-E","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","BREMERTON POTW",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5480330009469,-122.6702,"Unknown","Unknown","GPS high-end consumer unit (DGPS or WAAS enabled)","Unknown",24,"N",1,"E",27,"NW","NW","",,"","","","","","","","","","ECOS2004",5/1/2007 1:19:22 PM,1197412
"PSTLA-MARINE01","HOOD CANAL BASIN","Subtidal","PSTLA - HC basin near Hamma Hamma",,"N","","","WA","","Mason","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.55887,-123.0048,"Discrete monitoring point","+/- 250 ft (76 m)","Computer map - GIS-based","Not Applicable",,"",,"",,"","","",,"","","","","","","","","","RCOO0010",2/8/2011 2:27:20 PM,19498737
"PSTLA-MARINE02","SOUTH SOUND BASIN","Subtidal","PSTLA - SouthSd basin north of Ketron Is",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",10,28,"",,,47.1847088201581,-122.637803269303,"Discrete monitoring point","+/- 250 ft (76 m)","Computer map - GIS-based","Not Applicable",,"",,"",,"","","",,"","","","","","","","","","RCOO0010",2/8/2011 2:27:20 PM,88648197
"PSTLA-MARINE03","MAIN BASIN","Subtidal","PSTLA - Main basin north of Blake Is",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.5615683683718,-122.475901948578,"Discrete monitoring point","+/- 250 ft (76 m)","Computer map - GIS-based","Not Applicable",,"",,"",,"","","",,"","","","","","","","","","RCOO0010",2/8/2011 2:27:21 PM,811616
"PSTLA-MARINE05","STRAIT OF JUAN DE FUCA AT SILL","Marine","PSTLA - SJdF north of Sequim Bay",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.2499999023889,-123.025000718417,"Discrete monitoring point","+/- 250 ft (76 m)","Computer map - GIS-based","Not Applicable",,"",,"",,"","","",,"","","","","","","","","","RCOO0010",2/8/2011 2:27:21 PM,30938011
"PURBOUR","PURDY CREEK AT E. BOURGAULT RD BRIDGE","Stream or River","PURDY CREEK AT E. BOURGAULT RD BRIDGE",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110017000196",37.88769,2/16/2016 2:51:09 PM,47.3040598094558,-123.160985445934,"stream center","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",14,"SW","SW","",,"","","","","","","","","","DBAT0004, KESE0004",1/1/1753 12:00:00 AM,5445660
"PW_IMP_BF-003","MASON_BELFAIR_BF-003","Spring","Between 151 NE STATE ROUTE 300 and 51 NE ST ROUTE 300 . Entering 24 metal culvert under service road behind buildings.",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.452403,-122.828474,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",23,"N",1,"W",29,"SE","NW","",,"","","","","","","","","","G0800631",4/26/2010 8:33:58 AM,17197911
"PW_IMP_BF-016","MASON_BELFAIR_BF-016","Spring","Creek exiting culvert at 23601 Hwy 3.",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.44905431,-122.82876598,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",23,"N",1,"W",29,"SE","SW","",,"","","","","","","","","","G0800631",4/26/2010 8:33:58 AM,22757118
"PW_IMP_BF-028","MASON_BELFAIR_BF-028","Spring","Roy Boad Rd below myco installation at Safeway entrance.",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.45438511,-122.82423816,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",23,"N",1,"W",29,"SE","NE","",,"","","","","","","","","","G0800631",4/26/2010 8:33:58 AM,44221169
"PW_IMP_BF-029","MASON_BELFAIR_BF-029","Spring","Exiting culvert at Safeway entrance on Roy Bad Rd (above myco installation)",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.45440179,-122.8238106,"Discrete monitoring point","+/- 10 ft (3 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","Not Applicable",23,"N",1,"W",29,"SE","NE","",,"","","","","","","","","","G0800631",4/26/2010 8:33:58 AM,24620060
