Name,Status,Id,Cost,Start,End,Organization,Lat,Lon,URL
Value of ecosystem processes,Proposed,MGP-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8863
Value of tree cover- S. Lake Washington,Proposed,C746,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8058
Value of tree cover-Lake Sammamish,Proposed,I747,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8196
Van Breeman,Completed,99-1635,29958.2,1999-09-01T00:00:00,2001-10-01T00:00:00,Lower Columbia Fish Recovery Board (LE),45.83856299,-122.6289386,http://waconnect.paladinpanoramic.com/project/140/11601
Van Ornum Creek Barrier Removal  Design,Proposed,16-1803,38800,2016-06-01T00:00:00,2018-12-31T00:00:00,Chehalis Basin Lead Entity,46.6466,-123.0957,http://waconnect.paladinpanoramic.com/project/120/80411
Van Ornum Creek Barrier Removal - RM 0.109,Conceptual,13-1038,90000,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,46.64661,-123.09566,http://waconnect.paladinpanoramic.com/project/120/17591
Van Ornum Creek Barrier Removal Project,Conceptual,Conceptual 2011-23,0,2012-01-31T00:00:00,2012-12-31T00:00:00,Chehalis Basin Lead Entity,46.65448,-123.09656,http://waconnect.paladinpanoramic.com/project/120/17479
Vance Creek,Conceptual,Cloquallum Creek Trib,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16664
Vance Creek Completed USFS Road Decommissioning,Completed,10-06-009,0,1990-01-01T00:00:00,2007-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.37297927,-123.3961003,http://waconnect.paladinpanoramic.com/project/170/9015
Vance Creek LN LWD,Completed,10-01-026,0,2009-08-05T00:00:00,2011-07-15T00:00:00,Hood Canal Coordinating Council (LE),47.3199,-123.2752,http://waconnect.paladinpanoramic.com/project/170/19143
Vance Creek LWD,Conceptual,10-01-004,167000,2012-04-04T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.3236,-123.2853,http://waconnect.paladinpanoramic.com/project/170/17848
Vance Creek LWD and Armor Removal 2013,Conceptual,10-01-018,70218,2013-12-06T00:00:00,2015-12-06T00:00:00,Hood Canal Coordinating Council (LE),47.3168,-123.2617,http://waconnect.paladinpanoramic.com/project/170/18602
Vance Creek LWD Design,Conceptual,10-01-031,196757,2014-08-01T00:00:00,2017-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/29483
Vance Creek Proposed USFS Road Decommissioning,Dormant,10-06-011,0,2010-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.36632636,-123.4077023,http://waconnect.paladinpanoramic.com/project/170/9016
Vance Creek Reach Assessment and Design Phase 1,Completed,10-01-008,122175.29,2008-03-01T00:00:00,2011-07-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/14133
Vance Creek Riparian Planting &amp; Fencing,Completed,04-1698,0,2005-01-10T00:00:00,2008-06-30T00:00:00,Chehalis Basin Lead Entity,46.89804048,-122.9754543,http://waconnect.paladinpanoramic.com/project/120/12301
Vance Creek Watershed Restoration Assessment,Proposed,10-01-040,551000,2016-08-31T00:00:00,2018-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.3227,-123.2862,http://waconnect.paladinpanoramic.com/project/170/60397
Vantine Road Culvert Replacement,Completed,99-1432,0,1999-07-29T00:00:00,2000-05-31T00:00:00,Chehalis Basin Lead Entity,46.87790263,-122.8099984,http://waconnect.paladinpanoramic.com/project/120/12343
Vaughn Bay Bulkhead Removal (1),Conceptual,Case Vaughn 11-11,0,2010-05-10T00:00:00,2015-03-06T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16568
Vaughn Bay Bulkhead Removal (2),Conceptual,Case Vaughn 11-12,0,2010-05-10T00:00:00,2015-03-06T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16569
Vaughn Bay Bulkhead Removal (3),Conceptual,Case Vaughn 11-13,0,2010-05-10T00:00:00,2015-03-06T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16570
Vaughn Bay Dock/Pier Removal,Conceptual,Case Vaughn 11-10,0,2010-05-10T00:00:00,2015-03-06T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16618
Vaughn Bay Estuary Protection,Conceptual,Case Vaughn 11-52,0,2010-05-10T00:00:00,2015-03-06T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16582
Vesta Creek Barrier Correction,Conceptual,Conceptual 2016-1,50000,2017-01-01T00:00:00,2018-12-31T00:00:00,Pacific County Region (LE),0,0,http://waconnect.paladinpanoramic.com/project/130/80469
Video documentation of restoration projects- S. Lake Washington,Conceptual,C739,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8051
Video documentation of restoration projects-Issaquah,Proposed,I707,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8156
Video documentation of restoration projects-Lake Sammamish,Proposed,I740,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8189
Virginia Point Road Tidal Restoration,Conceptual,NK VirginiaPt,0,2013-03-29T00:00:00,2016-12-31T00:00:00,West Sound Watersheds Council (LE),47.7046,-122.6406,http://waconnect.paladinpanoramic.com/project/210/18592
Voights Creek Hatchery Adult Facilities,Conceptual,10-Hatchery-02,3520000,2009-01-01T00:00:00,2011-12-31T00:00:00,Pierce County (LE),47.08306376,-122.1780275,http://waconnect.paladinpanoramic.com/project/230/12990
Voights Creek Hatchery Clarifier,Conceptual,10-Hatchery-01,896800,2009-01-01T00:00:00,2011-12-31T00:00:00,Pierce County (LE),47.08313441,-122.1781039,http://waconnect.paladinpanoramic.com/project/230/12991
Voluntary Regional Agreement (VRA) Feasibility Study- Columbia River,Active,08WRIA44/50-01,0,2007-01-01T00:00:00,2009-12-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/3043
Von Geldern Cove Bulkhead Removals,Conceptual,Carr 11-01,100000,2010-05-03T00:00:00,2012-12-31T00:00:00,West Sound Watersheds Council (LE),47.27415609,-122.7601487,http://waconnect.paladinpanoramic.com/project/210/14835
W. Fork Chenois Cr Fish Barrier Correction,Active,12-1068,0,2014-01-01T00:00:00,2015-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/17553
W. Fork Chenois Creek Fish Barrier Culvert Correction,Conceptual,Conceptual 2012-2,0,2013-01-01T00:00:00,2014-01-01T00:00:00,Chehalis Basin Lead Entity,47.05631,-123.99629,http://waconnect.paladinpanoramic.com/project/120/17558
WA Conservation Commission -  Farm Pads &amp; Evacuation Routes,Active,W2312-003,1350000,2012-09-06T00:00:00,2015-06-15T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/80976
Wa&#39;atch River Management Unit,Conceptual,L1,0,0001-01-01T00:00:00,0001-01-01T00:00:00,North Pacific Coast (LE),0,0,http://waconnect.paladinpanoramic.com/project/100/19268
Waddell Creek,Conceptual,Black River Tributary,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Chehalis Basin Lead Entity,0,0,http://waconnect.paladinpanoramic.com/project/120/16636
Wade Road Farm,Dormant,08-1476,119000,2008-01-01T00:00:00,2011-08-30T00:00:00,Yakima Basin Fish and Wildlife (LE),47.05624746,-120.6522195,http://waconnect.paladinpanoramic.com/project/300/11260
Wahl Road - DNR Trust Land Transfer,Completed,06-CW-29-001,1000,2003-01-01T00:00:00,2009-06-30T00:00:00,WRIA 6 - Island County (LE),47.9793,-122.5381,http://waconnect.paladinpanoramic.com/project/200/2383
Waitsburg Instream Flow Enhancement Assessment,Conceptual,A32-00436,0,2009-01-01T00:00:00,2011-06-06T00:00:00,Snake River Salmon Recovery Board (LE),46.26990064,-118.1499933,http://waconnect.paladinpanoramic.com/project/320/3600
Waldron Marsh Reconnection - WL03,Conceptual,141,0,2014-01-01T00:00:00,0001-01-01T00:00:00,San Juan County - WRIA2 (LE),48.6937,-123.0418,http://waconnect.paladinpanoramic.com/project/190/29638
Walker Boat Ramp Removal,Completed,04-07-07-017,10000,2007-09-01T00:00:00,2008-04-30T00:00:00,Mason Conservation Dist (LE),47.20213678,-123.0611703,http://waconnect.paladinpanoramic.com/project/160/16488
Walla Walla /Spring Branch Hab As,Completed,A32-00455      04-1604,34500,2005-01-01T00:00:00,2006-03-31T00:00:00,Snake River Salmon Recovery Board (LE),46.01291232,-118.4119378,http://waconnect.paladinpanoramic.com/project/320/1367
Walla Walla Basin Fish Screen Projects,Completed,"32-WWB, 08-2033, 13-1407",305882,2008-06-06T00:00:00,2013-07-12T00:00:00,Snake River Salmon Recovery Board (LE),0,0,http://waconnect.paladinpanoramic.com/project/320/8540
Walla Walla County Sediment Reduction,Completed,32-WWB     00-1187,197040,2000-01-01T00:00:00,2005-03-31T00:00:00,Snake River Salmon Recovery Board (LE),46.09454832,-118.4175954,http://waconnect.paladinpanoramic.com/project/320/3390
Walla Walla Fish Screen Improvement,Completed,32-WWB   06-2237,91000,2006-01-01T00:00:00,2010-02-11T00:00:00,Snake River Salmon Recovery Board (LE),46.05753091,-118.3730315,http://waconnect.paladinpanoramic.com/project/320/3318
Walla Walla Flow Enhancement Feasibility Study,Completed,32-00260,250000,2002-01-01T00:00:00,2012-09-01T00:00:00,Snake River Salmon Recovery Board (LE),46.2572125,-118.307869,http://waconnect.paladinpanoramic.com/project/320/12156
Walla Walla Flow Enhancement Implementation,Conceptual,00-00329,0,2009-01-01T00:00:00,2011-06-30T00:00:00,Snake River Salmon Recovery Board (LE),0,0,http://waconnect.paladinpanoramic.com/project/320/12158
Walla Walla from Froghollow Bridge to Last Chance Rd. Bridge,Completed,32-WW 08-2087,190653,2009-01-01T00:00:00,2011-10-26T00:00:00,Snake River Salmon Recovery Board (LE),46.02744719,-118.438742,http://waconnect.paladinpanoramic.com/project/320/9112
Walla Walla Meters,Completed,32-WWB,974312,2002-07-01T00:00:00,2009-12-31T00:00:00,Snake River Salmon Recovery Board (LE),46.06384545,-118.3568035,http://waconnect.paladinpanoramic.com/project/320/17165
Walla Walla MSA Irrigation Fish Screens,Active,32-00536,600000,1996-01-08T00:00:00,2024-12-31T00:00:00,Snake River Salmon Recovery Board (LE),46.03625574,-118.4377105,http://waconnect.paladinpanoramic.com/project/320/15816
Walla Walla River Lower Non-Restoration/Protection Priority Reach,Active,Lower Walla Walla,130000,1996-01-01T00:00:00,2020-06-30T00:00:00,Snake River Salmon Recovery Board (LE),0,0,http://waconnect.paladinpanoramic.com/project/320/14913
Walla Walla River Spring Creek Riparian Projects,Conceptual,32-00419,100000,2010-12-31T00:00:00,2013-12-31T00:00:00,Snake River Salmon Recovery Board (LE),0,0,http://waconnect.paladinpanoramic.com/project/320/11919
Walla Walla River Wicher Conservation Easement,Conceptual,32-00452 07-1834,287425,2007-01-01T00:00:00,2010-06-30T00:00:00,Snake River Salmon Recovery Board (LE),46.02599907,-118.4356998,http://waconnect.paladinpanoramic.com/project/320/3321
Walla Walla Urban Fish Screens &amp; Meters,Completed,32-WWB  02-1543,374878,2002-01-01T00:00:00,2008-10-31T00:00:00,Snake River Salmon Recovery Board (LE),46.06937782,-118.3283748,http://waconnect.paladinpanoramic.com/project/320/3488
Walla Walla Watershed Spawning Reach,Completed,32-00469       00-1695,332400,2001-01-01T00:00:00,2004-06-30T00:00:00,Snake River Salmon Recovery Board (LE),46.08864791,-118.4367065,http://waconnect.paladinpanoramic.com/project/320/3389
Walsh Ditch Flows into Rock Creek,Completed,C326,0,2006-01-01T00:00:00,2012-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4571
"Walsh Ditch Reach 1,2-Riparian Restoration and Conifer Underplanting",Conceptual,C353/C354,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4598
Walsh Ditch Reach 3- Improve fish passage,Conceptual,C355,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4600
Walsh Ditch Reach 3- Protect Riparian Corridor,Conceptual,C356,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4601
Walters Stream Restoration,Completed,07-1673,131500,2008-01-01T00:00:00,2011-11-01T00:00:00,Lower Columbia Fish Recovery Board (LE),46.29678525,-123.4451102,http://waconnect.paladinpanoramic.com/project/140/11488
Wapato Reach,Active,6.1,390805,2008-03-24T00:00:00,2023-03-24T00:00:00,Yakima Basin Fish and Wildlife (LE),0,0,http://waconnect.paladinpanoramic.com/project/300/10694
Wapato Reach Assessment,Completed,10-1925,167805,2008-01-01T00:00:00,2012-09-20T00:00:00,Yakima Basin Fish and Wildlife (LE),46.49618833,-120.4406424,http://waconnect.paladinpanoramic.com/project/300/11275
Wapato Reach Floodplain &amp; Side Channel Restoration,Conceptual,Focus Project 3,6000000,0001-01-01T00:00:00,0001-01-01T00:00:00,Yakima Basin Fish and Wildlife (LE),46.4417,-120.3795,http://waconnect.paladinpanoramic.com/project/300/80533
Ward Site Fish Passage,Conceptual,11-MUCK-1008,93000,2017-03-03T00:00:00,2021-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/81018
Warren Creek Fish Passage,Completed,Carr Warren,1300000,2010-06-14T00:00:00,2011-12-01T00:00:00,West Sound Watersheds Council (LE),47.2885293,-122.6612712,http://waconnect.paladinpanoramic.com/project/210/12612
Washburn- Barker Creek R6,Completed,CK Dyes Barker 08-1573,111224,2008-12-12T00:00:00,2010-12-01T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16455
Washington Harbor Habitat Protection Project,Conceptual,09046,1020000,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,48.08470354,-123.0481103,http://waconnect.paladinpanoramic.com/project/180/5202
Washington Harbor Restoration: Construction Phase,Completed,11-1333,1742782,2011-12-08T00:00:00,2014-04-30T00:00:00,North Olympic Peninsula LE for Salmon,48.08669877,-123.0474238,http://waconnect.paladinpanoramic.com/project/180/15484
Washington Harbor Restoration: Feasibility and Design,Completed,08-1674,116697,2008-12-12T00:00:00,2011-03-31T00:00:00,North Olympic Peninsula LE for Salmon,48.08667898,-123.0463455,http://waconnect.paladinpanoramic.com/project/180/3100
Washougal Bedrock Channel Restoration Design,Conceptual,15-1091,65000,0001-01-01T00:00:00,0001-01-01T00:00:00,Lower Columbia Fish Recovery Board (LE),0,0,http://waconnect.paladinpanoramic.com/project/140/39974
Washougal River Watershed Assessment,Completed,00-1910,60000,2001-01-26T00:00:00,2004-12-31T00:00:00,Lower Columbia Fish Recovery Board (LE),0,0,http://waconnect.paladinpanoramic.com/project/140/11545
Washougal River: Slough Creek Riparian,Completed,00-1032,154322,2000-06-01T00:00:00,2002-06-01T00:00:00,Lower Columbia Fish Recovery Board (LE),45.62593289,-122.2796462,http://waconnect.paladinpanoramic.com/project/140/11529
water column properties,Conceptual,53,0,2000-01-01T00:00:00,2015-12-31T00:00:00,San Juan County - WRIA2 (LE),0,0,http://waconnect.paladinpanoramic.com/project/190/6839
Water conservation,Proposed,CP-SF,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9066
Water conservation,Proposed,CWC-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9094
Water conservation,Proposed,MWC-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9098
Water conservation,Proposed,NA-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8870
Water conservation,Proposed,NSPO-SL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8855
Water Conservation and Quality- 24 hour emergency call numbers- S Lk Washington,Proposed,C745,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8057
Water Conservation Implementation WRIA 32 and 35,Conceptual,00-00006,0,2004-01-03T00:00:00,2015-06-30T00:00:00,Snake River Salmon Recovery Board (LE),46.420492,-117.9879845,http://waconnect.paladinpanoramic.com/project/320/3339
Water conservation- Encourage water reuse-Issaquah,Proposed,I728,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8177
Water conservation- Incentive programs- Cedar,Proposed,C708,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8018
Water conservation- Outreach campaign,Proposed,I721/N723/N733,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8431
Water Conservation- Outreach campaign- Ship Canal/Locks/Lake Union,Proposed,M710,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8235
Water conservation- Potential for reclaimed water facilities- Sammamish River,Proposed,N030,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8285
Water conservation- Promote water conservation during permitting process-Cedar,Proposed,C024,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/7937
Water conservation- Sammamish River &amp; Bear/Cottage/Cold,Proposed,N028/N033,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8288
Water Conservation-Extend availability of incentive programs- S. Lake Washington,Proposed,C753,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8066
Water in San Juan County Realtor Workshop,Completed,70,6000,2006-01-01T00:00:00,2010-12-31T00:00:00,San Juan County - WRIA2 (LE),0,0,http://waconnect.paladinpanoramic.com/project/190/6856
Water Lease with Gardena Farms Irrigation District #13,Active,WWWMP,120000,2014-10-01T00:00:00,2017-08-30T00:00:00,Snake River Salmon Recovery Board (LE),46.0231,-118.4244,http://waconnect.paladinpanoramic.com/project/320/19304
"Water Lease with Probert Family Ranches, LLC",Active,32-00591,47848,2014-01-01T00:00:00,2015-12-31T00:00:00,Snake River Salmon Recovery Board (LE),46.041,-118.5508,http://waconnect.paladinpanoramic.com/project/320/29517
Water quality,Proposed,C014,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9086
Water quality,Proposed,N011,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8753
Water quality,Proposed,C010,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8747
Water quality,Proposed,NNLW01-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8815
Water quality,Proposed,C0013,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9088
Water Quality,Active,06-AMN-04-,0,1999-01-01T00:00:00,2015-12-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/2117
Water quality and conservation- 24 hour emergency call numbers,Proposed,C713,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9075
Water Quality and Conservation- 24 hour emergency call numbers,Proposed,I729/N731,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8439
Water Quality and Conservation- 24 hour emergency call numbers,Proposed,I746/N747,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8455
Water quality and quantity- Stormwater,Proposed,CTPR01-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8808
Water quality and quantity- Stormwater,Proposed,N013,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8755
Water quality and quantity- Stormwater,Proposed,MSLL01-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8810
Water quality and quantity- Stormwater,Proposed,NK01-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8813
Water quality and quantity- Stormwater,Proposed,C016,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9082
Water quality and quantity- Stormwater,Proposed,M015,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9087
Water Quality and Watershed Coordination Group (Water Table),Completed,85,0,2007-01-01T00:00:00,2010-12-31T00:00:00,San Juan County - WRIA2 (LE),0,0,http://waconnect.paladinpanoramic.com/project/190/6871
Water Quality Consortium poster series- Sammamish River,Proposed,N737,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8445
Water quality issues listed in TMDLs- Sammamish River,Proposed,N038,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8293
Water quality management- Issaquah Creek reaches 10-12,Conceptual,I237/I241/I247,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4647
Water quality- address water quality issues- Sammamish River,Proposed,N036,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8291
"Water quality- Cottage Crk reaches 1-6 and Cold Crk reaches 1,2 (N325)",Proposed,N283/N291/N301/N308/N317,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4921
Water Quality- Evaluate and expand storm drain stenciling program- Cedar,Proposed,C728,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8040
Water Quality- Publicize hazardous waste collection sites and events- Cedar,Proposed,C712,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8022
Water quantity,Proposed,NNLE01-CL,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8816
Water quantity,Proposed,N010,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8752
Water quantity,Proposed,C0015,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9090
Water quantity,Proposed,C011,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8748
Water Resource Inventory Area (WRIA) 18,Active,Monitoring(WRIA18),1585000,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/18813
Water Resource Inventory Area 18,Conceptual,Planning(WRIA18),0,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/18877
Water Resource Inventory Area 18 (WRIA18) Salmon Enhancement,Proposed,Enhancement(WRIA18),1976700,2005-01-01T00:00:00,2022-06-30T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/18881
Water Resource Inventory Area 19,Conceptual,Planning(WRIA19),0,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/18770
Water Resource Inventory Area 19 Outreach and Education,Conceptual,WRIA 19 Outreach,225000,2008-09-01T00:00:00,2011-09-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/7467
Waterfront Park Shoreline Restoration,Conceptual,NK BI Waterfront Pk,100000,2008-02-25T00:00:00,2015-07-30T00:00:00,West Sound Watersheds Council (LE),47.62254664,-122.5166932,http://waconnect.paladinpanoramic.com/project/210/7503
Waterman Nearshore Aquisition,Completed,06-NP-01-031,2163000,2014-02-20T00:00:00,2016-05-31T00:00:00,WRIA 6 - Island County (LE),48.22545542,-122.4525034,http://waconnect.paladinpanoramic.com/project/200/19303
Waterman Point Culvert,Conceptual,SK WatermanCulvert,0,2013-03-29T00:00:00,2016-12-31T00:00:00,West Sound Watersheds Council (LE),47.5833,-122.5686,http://waconnect.paladinpanoramic.com/project/210/18593
Watershed  &amp; beach stewards,Active,Program  stewards,0,1995-03-01T00:00:00,2012-03-01T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/12157
Watershed Landowner BMP Education and Restoration Opportunities,Conceptual,69,245000,2010-01-01T00:00:00,2014-12-31T00:00:00,San Juan County - WRIA2 (LE),0,0,http://waconnect.paladinpanoramic.com/project/190/6855
Watershed Outreach and Education,Completed,WRIA OE-2008,14340,2006-01-01T00:00:00,2010-12-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/3049
Watershed-wide Restoration and Enhancement,Active,11-MISC-L2-01,1833063.13,1996-01-01T00:00:00,2020-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/8663
Watmough Bay Salmon Habitat Preservation (Acquisition),Completed,07-1785,1164000,2007-12-13T00:00:00,2009-04-30T00:00:00,San Juan County - WRIA2 (LE),48.43095078,-122.8112716,http://waconnect.paladinpanoramic.com/project/190/11123
Watmough Marsh Reconnection - LZ10,Dormant,140,0,2014-01-01T00:00:00,0001-01-01T00:00:00,San Juan County - WRIA2 (LE),48.4306,-122.8149,http://waconnect.paladinpanoramic.com/project/190/29636
WCC Riparian Restoration Project,Completed,04-03-10-011,0,2010-05-14T00:00:00,2011-08-30T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16784
