"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"PC STW SF002","Pierce Co. Shellfish @ Burley Lagoon C03","Stream or River","Combined natural surface flow and stormwater drainage (roadside ditches) to 36 concrete culvert @ 15811 Goodrich Dr NW.",,"N","15811 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019005303",54.93261,2/26/2012 8:07:05 PM,47.40104056,-122.637059,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:26 PM,100046924
"PC STW SF004","Pierce Co. Shellfish @ Burley Lagoon C06","Stream or River","Combined natural spring and stormwater drainage (roadside ditch) to  12 concrete culvert @ 15215 Goodrich Dr NW.",,"N","15215 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019005343",40.25799,2/26/2012 8:08:00 PM,47.39660932,-122.6387687,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:27 PM,100046926
"PC STW SF005","Pierce Co. Shellfish @ Burley Lagoon C07","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) from west side of Goodrich Dr NW to man-made open channel @ northern boundary of 15019 Goodrich Dr NW.",,"N","15019 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.39416552,-122.6385989,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:27 PM,100046927
"PC STW SF006","Pierce Co. Shellfish @ Burley Lagoon C08","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) to 12 concrete conveyance pipe to man-made channel @ 15517 Goodrich Dr NW.",,"N","15517 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019005329",69.04067,2/26/2012 8:07:07 PM,47.39960259,-122.6379082,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:27 PM,100046928
"PC STW SF007","Pierce Co. Shellfish @ Burley Lagoon C09","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) to 12 concrete culvert to natural channel @ 15025 Goodrich Dr NW.",,"N","15025 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.39498942,-122.6386266,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:27 PM,100046929
"PC STW SF008","Pierce Co. Shellfish @ Burley Lagoon C10","Stream or River","Natural surface flow to 12 concrete culvert to natural open channel @ southern boundary of 15019 Goodrich Dr NW.",,"N","15019 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.39459477,-122.6386392,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:28 PM,100046930
"PC STW SF009","Pierce Co. Shellfish @ Burley Lagoon C11","Stream or River","Combined natural surface and stormwater flow (roadside ditches) to 24 ADS culvert to natural open channel @ 14915 Goodrich Dr NW.",,"N","14915 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019005360",25.81718,2/26/2012 8:05:30 PM,47.39341133,-122.6385397,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:28 PM,100046931
"PC STW SF010","Pierce Co. Shellfish @ Burley Lagoon C12","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) to 12 ADS culvert to natural open channel across vacant lot between 14805 Goodrich Dr NW and 14715 Goodrich Dr NW.",,"N","14653 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019005402",30.85509,2/26/2012 8:06:59 PM,47.3919083,-122.6382507,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:28 PM,100046932
"PC STW SF011","Pierce Co. Shellfish @ Burley Lagoon C13","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) to catch basin type 1 to 12 concrete conveyance pipe @ 14407 Goodrich Dr NW.",,"N","14407 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.38916094,-122.6378891,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:28 PM,100046933
"PC STW SF012","Pierce Co. Shellfish @ Burley Lagoon C14","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) to manhole to 24 concrete conveyance pipe and 12 ADS culvert @ 13907 Goodrich Dr NW.",,"N","13907 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.38425899,-122.6386788,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:28 PM,100046934
"PC STW SF013","Pierce Co. Shellfish @ Burley Lagoon C15","Stream or River","Stormwater drainage (roadside ditches) to 12 CMP conveyance pipe @ 13603 Goodrich Dr NW.",,"N","13603 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.38162534,-122.6406078,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:29 PM,100046935
"PC STW SF014","Pierce Co. Shellfish @ Burley Lagoon C16","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditch) @ 14312 Goodrich Dr NW.",,"N","14312 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.3879510009398,-122.637953,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202",8/22/2016 3:55:29 PM,100046936
"PC STW SF015","Pierce Co. Shellfish @ Burley Lagoon C17","Stream or River","Stormwater drainage (roadside ditches) at intersection of SR302 and Goodrich Dr NW.",,"N","13319 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.37963,-122.64187,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202",8/22/2016 3:55:29 PM,100046937
"PC STW SF016","Pierce Co. Shellfish @ Burley Lagoon C19","Stream or River","Combined natural channel and stormwater drainage (roadside ditches) to 12 CMP conveyance pipe to man-made open channel @ 13407 Goodrich Dr NW.",,"N","13407 Goodrich Dr NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.38018468,-122.6415359,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:29 PM,100046938
"PC STW SF028","Pierce Co. Shellfish @ Filucy Bay FB01","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) along northbound Mahncke Rd KP S, closest to Reeves Rd KP S and Mahncke Rd KP S intersection. Ditch drains area W of stream (FB01B).",,"N","3503 Mahncke Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.22671311,-122.7480467,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:29 PM,100046940
"PC STW SF029","Pierce Co. Shellfish @ Filucy Bay FB01A","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) along northbound Mahncke Rd KP S. Fifteen feet southeast of PC_SF028 (FB01). Site is closest to road, across from speed limit sign. Ditch drains area E of stream (FB01B).",,"N","3503 Mahncke Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.22660562,-122.7478861,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:30 PM,100046941
"PC STW SF032","Pierce Co. Shellfish @ Filucy Bay FB03","Stream or River","Combined natural surface flow and stormwater discharge (roadside ditches) to 24 concrete culvert @ 3371 Mahncke Rd KP S.",,"N","3371 Mahncke Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019006720",24.45957,2/26/2012 8:04:26 PM,47.22650166,-122.7480933,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:30 PM,100046942
"PC STW SF034","Pierce Co. Shellfish @ Filucy Bay FB05","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) to 12 concrete culvert @ 4529 Mahncke Rd KP S.",,"N","4259 Mahncke Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.21814771,-122.7434315,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:30 PM,100046943
"PC STW SF035","Pierce Co. Shellfish @ Filucy Bay FB06","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) to 12 concrete culvert @ 4429 Mahncke Rd KP S.",,"N","4429 Mahncke Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.21675829,-122.7434679,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:30 PM,100046944
"PC STW SF036","Pierce Co. Shellfish @ Filucy Bay FB07","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) to 12 concrete culvert @ 4531 Mahncke Rd KP S.",,"N","4531 Mahncke Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.21582675,-122.743389,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:30 PM,100046945
"PC STW SF037","Pierce Co. Shellfish @ Filucy Bay FB08","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditch) @ 4749 Mahncke Rd KP S.",,"N","4749 Mahncke Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.21405795,-122.7434588,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:30 PM,100046946
"PC STW SF041","Pierce Co. Shellfish @ Filucy Bay FB12","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage (roadside ditches) @ 3672 Reeves Rd KP S.",,"N","3672 Reeves Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.22558266,-122.7523676,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:31 PM,100046950
"PC STW SF042","Pierce Co. Shellfish @ Filucy Bay FB13","Stream or River","Combined natural surface flow and stormwater discharge (roadside ditches) to 12 concrete culvert @ 3660 Reeves Rd KP S.",,"N","3660 Reeves Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.22579045,-122.7522983,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:31 PM,100046951
"PC STW SF043","Pierce Co. Shellfish @ Filucy Bay FB14","Stream or River","Combined natural surface flow and stormwater drainage (roadside ditches) to 12 concrete culvert @ 15304 24th St KP S.",,"N","15304 24th St KP S","Lakebay","WA","98349","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019006703",80.42156,2/26/2012 8:07:24 PM,47.235496,-122.742588,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:31 PM,100046952
"PC STW SF044","Pierce Co. Shellfish @ Filucy Bay FB15","Stream or River","Combined natural surface flow and stormwater drainage (roadside ditches) to 12 concrete culvert @ 3507 Reeves Rd KP S.",,"N","3507 Rd KP S","Longbranch","WA","98351","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.224549,-122.753338,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:32 PM,100046953
"PC STW SF045","Pierce Co. Shellfish @ Burley Lagoon C20","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Stormwater drainage along 67th Ave Ct NW.",,"N","15524 67th Ave Ct NW","Gig Harbor","WA","98332","Pierce","Kitsap","Southwest Regional Office",6,26,"",,,47.4000950009398,-122.629217,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202",8/22/2016 3:55:29 PM,100046939
"PHIMA11","PHILLIPS (MASON) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110019001186",,5/10/2007 12:51:08 AM,47.252,-122.9595,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",20,"N",2,"W",5,"NE","SW","",188,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,9371351
"PIE","PIERRE CREEK","Stream or River","ABOUT 80M UPSTREAM OF BEACH OFF OF OYSTER BAY RD",,"N","","","WA","","THURSTON","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.1048975117233,-123.04200972856,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",19,"N",3,"W",27,"SE","NW","",,"","","","","","","","","","DBAT0002",7/17/2002 12:00:00 AM,3263071
"PIELORES_OUT","WAR044002_PIELORES","Stream or River","Low Density Residential site near Lake Sylvia. Monitoring location is 400 feet to the northeast of the corner of 81st Street Avenue NW and 68th Street Court NW.",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019006269",37.32,2/26/2012 12:00:00 AM,47.320649,-122.645841,"Discrete monitoring point","+/- 10 ft (3 m)","GPS consumer unit or unknown (code phase)","",21,"N",1,"E",11,"SW","NE","",,"","","","","","","","","","WAR044002_S8D",6/28/2013 4:43:44 PM,90436625
"PLDD-1","PLDD-1 (@ L. PARADISE BAY RD)","Stream or River","(@ Lower Paradise Bay Road)",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"",,,47.9197946965166,-122.702439828655,"Unknown","+/- 10 ft (3 m)","Computer map - GIS-based","Not Applicable",28,"N",1,"E",17,"NE","SW","",,"","","","","","","","","","L0200005",11/3/2004 4:21:02 PM,89213079
"PLDD-2","PLDD-2 (@ L. OAK BAY RD)","Stream or River","(@ Lower Oak Bay Road)",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110019002371",18.2445405705848,2/26/2012 12:00:00 AM,47.921564142958,-122.698530202225,"Unknown","+/- 10 ft (3 m)","Computer map - GIS-based","Not Applicable",28,"N",1,"E",17,"NE","","",,"","","","","","","","","","L0200005",11/3/2004 4:21:04 PM,89236327
"PLDD-3","PLDD-3 (@ U. OAK BAY RD)","Stream or River","(@Upper Oak Bay Road)",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110019002389",11.9695328631807,2/26/2012 12:00:00 AM,47.9236427421758,-122.688744291212,"Unknown","+/- 10 ft (3 m)","Computer map - GIS-based","Not Applicable",28,"N",1,"E",16,"NW","NW","",,"","","","","","","","","","L0200005",11/3/2004 4:21:05 PM,48888964
"PLDD-4","PLDD-4 (@ MONTGOMERY LANE)","Stream or River","(@ Montgomery Lane)",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"",,,47.933346275122,-122.682547276139,"Unknown","+/- 10 ft (3 m)","Computer map - GIS-based","Not Applicable",28,"N",1,"E",9,"","","",,"","","","","","","","","","L0200005",11/3/2004 4:21:08 PM,99236299
"PLDD-5","PLDD-5 (@ RAINIER LANE)","Stream or River","(@ Rainier Lane)",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110019002352",6.17612277308283,2/26/2012 12:00:00 AM,47.928837644205,-122.698968004336,"Unknown","+/- 10 ft (3 m)","Computer map - GIS-based","Not Applicable",28,"N",1,"E",8,"SE","","",,"","","","","","","","","","L0200005",11/3/2004 4:21:11 PM,89955770
"PORT T STRMWTR","PORT T STRMWTR","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Port Townsend Shipyard stormwater runoff sampling site.  Samples taken through a manhole just upstream of ourfall 002B, which is the southwest drain that serves the greater part of the outside working area.",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"",,,48.107059,-122.776977,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","Not Applicable",30,"N",1,"W",11,"SW","NW","",,"","","","","","","","","","AJOH0049",11/9/2006 4:19:33 PM,63846663
"PRC004SF","CRESCENT CREEK AT CRESCENT VALLEY DR NW","Stream or River","CRESCENT CREEK",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"",,,47.357718239731,-122.57882163529,"Discrete monitoring point","Unknown","Paper map interpolation","1:20,001 - 1:25,000",22,"N",2,"E",32,"NW","NE","",,"","","","","","","","","","G1100202, G1400587, SWROSWDB",11/28/2000 12:00:00 AM,141082
"PRY","PERRY CREEK","Stream or River","ABOUT 400M UP PERRY CREEK RD JUST BELOW FOOT BRIDGE",,"N","","","WA","","THURSTON","Kennedy-Goldsborough","Southwest Regional Office",10,35,"17110019000786",7.57119630494749,2/26/2012 12:00:00 AM,47.0488860031458,-123.005285011519,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",18,"N",3,"W",13,"NW","SE","",,"","","","","","","","","","DBAT0002",7/17/2002 12:00:00 AM,5283071
"RSM06600-000211","COULTER CREEK TRIBUTARY AT COULTER CR RD","Stream or River","COULTER CREEK TRIBUTARY NEAR WAM06600-000211",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110019000643",3.04278,2/26/2012 12:00:00 AM,47.40716553,-122.8175964,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",22,"N",1,"W",9,"SW","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:48:54 AM,100021182
"RSM06600-000222","GOLDSBOROUGH CREEK","Stream or River","Goldsborough Creek",,"N","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110019012957",83.9175,9/11/2014 2:03:35 PM,47.212238,-123.138842,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",20,"N",4,"W",24,"NW","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:17 AM,100021227
"RSM06600-000831","CANYON CREEK","Stream or River","Canyon Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020003107",5.89324,2/26/2012 12:00:00 AM,48.024222,-123.138202,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",29,"N",4,"W",12,"NW","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:48:58 AM,100021185
"RSM06600-001550","SKOOKUM CREEK TRIBUTARY","Stream or River","Tributary to",,"N","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"17110019006457",89.44589,2/26/2012 8:06:08 PM,47.123144,-123.09686,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",19,"N",3,"W",19,"NE","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:00 AM,100021191
"RSM06600-001556","TUMWATER CREEK","Stream or River","Tumwater Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000295",24.80303,3/13/2014 4:28:05 PM,48.090743,-123.4726469,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",30,"N",6,"W",17,"SE","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:01 AM,100021192
"RSM06600-001715","BLACKJACK CREEK","Stream or River","Blackjack Creek",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,26,"17110019012828",54.98496,2/26/2012 12:00:00 AM,47.508186,-122.644583,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",23,"N",1,"E",2,"SW","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:20 AM,100021233
"RSM06600-001796","BAGLEY CREEK","Stream or River","Bagley Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000323",24.28205,3/13/2014 4:27:09 PM,48.05206,-123.32468,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",30,"N",5,"W",33,"NE","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:03 AM,100021197
"RSM06600-001983","SURVEYOR CREEK","Stream or River","Surveyor Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000348",2.42071,3/13/2014 4:27:09 PM,48.037726,-123.348618,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",29,"N",5,"W",5,"NE","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:04 AM,100021198
"RSM06600-002079","SNOW CREEK","Stream or River","Snow Creek",,"N","","","WA","","Clallam","Quilcence-Snow","Southwest Regional Office",6,24,"17110020000244",58.40963,2/26/2012 12:00:00 AM,47.937425,-122.963867,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",28,"N",2,"W",38,"","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:05 AM,100021201
"RSM06600-002311","BEAR CREEK","Stream or River","Bear Creek",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110018004449",71.94424,2/26/2012 12:00:00 AM,47.518473,-122.81661,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",23,"N",1,"W",4,"NW","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:06 AM,100021204
"RSM06600-002795","LITTLE QUILCENE RIVER TRIBUTARY","Stream or River","LITTLE QUILCENE RIVER TRIBUTARY",,"N","","","WA","","Jefferson","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000360",21.0781,2/26/2012 12:00:00 AM,47.841306,-122.902386,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",27,"N",2,"W",11,"SW","","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:07 AM,100021206
"RSM06600-002851","DOW CREEK TRIBUTARY","Stream or River","Dow Creek",,"N","","","WA","","Mason","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110017000272",2.0828,2/26/2012 12:00:00 AM,47.418367,-123.195894,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",22,"N",4,"W",4,"SE","SW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:08 AM,100021207
"RSM06600-003422","MILL CREEK","Stream or River","Mill Creek",,"N","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",10,35,"17110019013041",64.6055,2/26/2012 12:00:00 AM,47.183278,-123.02348,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",20,"N",3,"W",35,"NE","NW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:08 AM,100021208
"RSM06600-005652","WHITE CREEK","Stream or River","White Creek",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000284",73.11005,3/13/2014 4:27:06 PM,48.098573,-123.410056,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",30,"N",6,"W",14,"NE","NW","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:22 AM,100021237
"RSM06600-006407","UNION RIVER TRIBUTARY","Stream or River","Tributary to",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"17110018000603",62.81684,2/26/2012 12:00:00 AM,47.52892,-122.79398,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",24,"N",1,"W",34,"NW","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:23 AM,100021239
"RSM06600-007971","HOOD CANAL TRIBUTARY","Stream or River","Tributary to",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110018014669",35.31095,2/26/2012 12:00:00 AM,47.434662,-122.834787,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","GPS consumer unit or unknown (code phase)","",23,"N",1,"W",32,"SW","SE","",,"","","","","","","","","","RSMP_PLES",3/16/2015 10:49:25 AM,100021243
